PRICE,BEDS,BATH,SUBLOCALITY_ENCODED,TYPE_ENCODED
1995000,2,2.0,3.0,9.0
875000,3,,11.0,4.0
989000,4,3.0,10.0,1.0
499000,3,2.0,8.0,3.0
660400,1,,10.0,0.0
1199999,2,2.0,3.0,0.0
580880,4,2.0,3.0,1.0
1399000,1,1.0,4.0,3.0
630000,2,2.0,10.0,0.0
479999,3,2.0,2.0,6.0
460000,1,1.0,6.0,3.0
1649000,3,2.0,4.0,0.0
5999000,4,3.0,1.0,3.0
845000,1,1.0,4.0,0.0
160000,1,1.0,7.0,3.0
729000,3,2.0,3.0,1.0
995000,1,1.0,4.0,0.0
565000,4,1.0,4.0,3.0
875000,2,1.0,3.0,1.0
1280000,5,4.0,2.0,9.0
248000,1,1.0,8.0,3.0
1295000,3,2.0,3.0,1.0
4995000,3,4.0,4.0,0.0
330000,2,1.0,8.0,3.0
6500000,5,4.0,1.0,2.0
789000,4,2.0,10.0,4.0
3250000,8,4.0,11.0,1.0
3200000,3,3.0,6.0,0.0
5980000,40,20.0,10.0,4.0
1499000,3,2.0,3.0,4.0
1599000,2,2.0,4.0,0.0
549000,2,2.0,3.0,1.0
249999,1,1.0,9.0,0.0
699900,3,4.0,2.0,1.0
1149000,2,2.0,3.0,4.0
219000,1,1.0,8.0,3.0
499000,3,1.0,4.0,3.0
749999,4,,2.0,1.0
449000,1,2.0,8.0,3.0
879000,2,2.0,4.0,0.0
650000,1,1.0,4.0,3.0
750000,2,2.0,6.0,0.0
780000,2,2.0,8.0,0.0
699000,3,,3.0,4.0
275000,2,1.0,10.0,3.0
925000,2,,10.0,1.0
388000,2,2.0,8.0,3.0
224995,3,1.0,8.0,3.0
239000,1,1.0,6.0,3.0
529000,2,2.0,6.0,3.0
995000,4,2.0,6.0,0.0
1030000,4,2.0,10.0,1.0
875000,3,1.0,4.0,0.0
598500,3,,2.0,2.0
265000,1,1.0,8.0,3.0
1698000,12,4.0,10.0,4.0
1995000,1,1.0,0.0,0.0
820000,1,2.0,6.0,0.0
1995000,3,4.0,3.0,4.0
210000,1,1.0,8.0,3.0
2350000,2,2.0,4.0,3.0
6995000,4,4.0,4.0,3.0
388000,2,2.0,8.0,3.0
1475000,2,3.0,4.0,0.0
1225000,2,2.0,4.0,0.0
1995000,5,3.0,1.0,3.0
2999999,2,2.0,4.0,0.0
292950,1,1.0,8.0,3.0
990000,11,9.0,3.0,6.0
1540000,3,3.0,6.0,0.0
679000,1,1.0,4.0,3.0
1475000,2,3.0,4.0,0.0
1225000,2,2.0,4.0,0.0
1995000,5,3.0,1.0,3.0
2999999,2,2.0,4.0,0.0
800000,1,1.0,4.0,3.0
998000,3,2.0,3.0,1.0
920000,5,3.0,11.0,4.0
1098000,3,3.0,10.0,4.0
798000,4,4.0,2.0,1.0
525000,1,1.0,4.0,3.0
3900000,5,3.0,10.0,4.0
479500,2,2.0,8.0,3.0
599000,1,1.0,4.0,3.0
6900000,4,4.0,1.0,2.0
629000,1,1.0,4.0,3.0
1650000,3,3.0,3.0,4.0
1100000,2,1.0,4.0,3.0
1450000,4,3.0,3.0,2.0
1049000,4,3.0,10.0,1.0
22500000,4,,1.0,2.0
2925000,3,4.0,3.0,4.0
695000,2,2.0,4.0,0.0
650000,1,1.0,4.0,0.0
1695000,3,3.0,4.0,3.0
1200000,2,2.0,4.0,3.0
4675000,4,2.0,4.0,3.0
1200000,7,4.0,11.0,4.0
4495000,3,3.0,4.0,0.0
462900,3,1.0,4.0,3.0
635000,1,1.0,6.0,3.0
368000,2,1.0,18.0,3.0
12850000,5,5.0,1.0,6.0
350777,1,1.0,4.0,3.0
700000,4,1.0,4.0,3.0
335900,1,1.0,2.0,6.0
1149000,11,6.0,10.0,4.0
1888000,3,3.0,3.0,1.0
1288000,4,3.0,10.0,4.0
750000,3,,2.0,1.0
324888,1,1.0,8.0,3.0
550000,2,1.0,4.0,3.0
165000,3,1.0,8.0,3.0
2950000,4,2.0,4.0,3.0
130000,3,1.0,8.0,3.0
2560000,13,4.0,3.0,2.0
3500000,7,4.0,1.0,2.0
1049000,3,1.0,6.0,0.0
9995000,3,4.0,4.0,0.0
750000,4,3.0,3.0,1.0
219000,1,1.0,8.0,3.0
935000,1,1.0,4.0,3.0
750000,6,2.0,3.0,6.0
935000,1,1.0,4.0,3.0
1080000,4,3.0,2.0,1.0
2888888,5,4.0,3.0,1.0
860000,3,2.0,4.0,3.0
1180000,4,5.0,10.0,4.0
235000,1,1.0,6.0,3.0
4650000,4,4.0,4.0,3.0
680000,2,1.0,6.0,0.0
14995000,3,0.0,1.0,2.0
595000,1,1.0,0.0,3.0
1200000,1,1.0,4.0,3.0
849999,4,2.0,3.0,1.0
1300000,5,3.0,10.0,1.0
2175000,2,2.0,4.0,0.0
2795000,3,3.0,4.0,0.0
979000,3,2.0,10.0,2.0
589000,4,2.0,10.0,9.0
45000000,5,,4.0,3.0
1995000,3,2.0,4.0,3.0
679000,2,2.0,6.0,0.0
263000,2,1.0,10.0,3.0
7250000,4,4.0,4.0,3.0
169999,1,1.0,8.0,3.0
304900,1,1.0,8.0,3.0
600000,1,1.0,4.0,0.0
999000,7,4.0,3.0,1.0
279000,2,1.0,6.0,3.0
1250000,1,1.0,4.0,3.0
179000,1,1.0,6.0,3.0
1299800,4,4.0,4.0,1.0
268000,2,1.0,8.0,3.0
140000,3,1.0,7.0,3.0
2100000,3,1.0,2.0,4.0
293000,1,1.0,8.0,3.0
649000,1,1.0,4.0,0.0
298888,1,1.0,8.0,3.0
1650000,3,3.0,1.0,3.0
538000,2,1.0,3.0,0.0
990000,1,1.0,1.0,3.0
4145000,2,2.0,4.0,0.0
2545000,6,2.0,3.0,2.0
99000,1,1.0,7.0,3.0
1650000,3,3.0,1.0,3.0
999888,3,4.0,2.0,4.0
99000,1,1.0,7.0,3.0
2545000,6,2.0,3.0,2.0
15500000,4,4.0,4.0,0.0
395000,3,1.0,4.0,3.0
999000,4,1.0,3.0,1.0
3125000,2,2.0,4.0,3.0
2995000,3,2.0,6.0,3.0
570000,3,1.0,4.0,0.0
599000,3,1.0,4.0,3.0
239000,2,1.0,6.0,3.0
5000000,3,2.0,1.0,2.0
950000,2,2.0,4.0,3.0
1099000,3,2.0,3.0,9.0
1950000,1,2.0,4.0,0.0
1085000,3,8.0,3.0,4.0
1950000,1,2.0,4.0,0.0
999900,8,3.0,11.0,1.0
759000,2,2.0,7.0,3.0
799000,2,2.0,3.0,9.0
928500,5,4.0,10.0,4.0
6995000,9,6.0,1.0,1.0
1150000,2,1.0,6.0,6.0
349000,2,1.0,6.0,3.0
1400000,6,,10.0,4.0
6495000,6,6.0,1.0,2.0
1800000,11,6.0,8.0,4.0
1450000,3,2.0,4.0,0.0
599000,3,1.0,4.0,3.0
898888,3,3.0,2.0,6.0
2980000,3,3.0,1.0,0.0
829000,9,3.0,11.0,4.0
15850000,5,6.0,1.0,2.0
945000,2,1.0,4.0,3.0
389000,1,1.0,4.0,3.0
185000,3,1.0,8.0,3.0
568000,1,1.0,8.0,0.0
950000,1,1.0,0.0,0.0
2000000,2,2.0,6.0,0.0
1069000,6,5.0,10.0,4.0
599999,3,2.0,3.0,1.0
7600000,4,4.0,4.0,0.0
248000,1,1.0,8.0,3.0
575000,1,1.0,4.0,0.0
350000,2,1.0,4.0,3.0
7600000,4,4.0,4.0,0.0
695000,3,2.0,6.0,0.0
875000,4,2.0,3.0,1.0
119000,3,1.0,8.0,9.0
4000000,6,4.0,3.0,2.0
195000,3,1.0,10.0,3.0
410000,3,1.0,4.0,3.0
699000,4,2.0,3.0,2.0
699999,3,2.0,11.0,1.0
915000,6,5.0,11.0,4.0
399000,1,1.0,8.0,3.0
995000,2,1.0,4.0,3.0
535000,2,1.0,8.0,3.0
429000,1,1.0,6.0,3.0
2195000,3,4.0,3.0,1.0
1690000,7,7.0,10.0,4.0
1699999,4,3.0,3.0,4.0
235000,1,1.0,6.0,3.0
984900,3,5.0,4.0,6.0
899000,2,1.0,6.0,0.0
269999,1,1.0,8.0,3.0
1350000,6,2.0,3.0,4.0
735000,3,2.0,3.0,1.0
1499000,3,2.0,3.0,1.0
735000,3,2.0,3.0,1.0
899999,5,3.0,10.0,4.0
900000,2,2.0,4.0,0.0
629900,3,2.0,2.0,1.0
280000,1,1.0,6.0,3.0
1999000,5,,3.0,2.0
5100000,2,2.0,4.0,0.0
8500000,3,3.0,4.0,0.0
1075000,3,4.0,7.0,0.0
950000,3,1.0,4.0,0.0
875000,2,2.0,6.0,3.0
485000,2,2.0,11.0,1.0
598000,1,1.0,8.0,0.0
2999000,4,2.0,3.0,1.0
600000,3,1.0,4.0,3.0
355000,1,1.0,8.0,3.0
889000,2,1.0,10.0,2.0
650000,3,3.0,10.0,4.0
629000,2,1.0,4.0,3.0
970000,3,2.0,10.0,9.0
515000,2,2.0,6.0,3.0
1600000,4,4.0,2.0,1.0
1900000,6,4.0,3.0,4.0
3395000,2,2.0,4.0,3.0
1795000,5,3.0,3.0,4.0
549000,3,1.0,4.0,3.0
6998000,4,4.0,4.0,0.0
980000,11,3.0,11.0,4.0
1400000,5,4.0,2.0,4.0
750000,3,3.0,4.0,3.0
750000,3,,2.0,7.0
349000,3,1.0,8.0,0.0
519999,3,2.0,2.0,1.0
1649000,7,2.0,3.0,9.0
1750000,7,3.0,10.0,4.0
868000,3,2.0,10.0,1.0
324900,1,1.0,4.0,3.0
870000,1,1.0,4.0,0.0
355000,2,1.0,6.0,3.0
10900000,5,6.0,1.0,0.0
375000,1,1.0,4.0,9.0
6700000,3,,2.0,1.0
268800,1,1.0,6.0,3.0
640000,1,1.0,6.0,0.0
10900000,5,6.0,1.0,0.0
375000,1,1.0,4.0,9.0
6700000,3,,2.0,1.0
640000,1,1.0,6.0,0.0
2800000,2,2.0,4.0,3.0
699000,2,2.0,8.0,3.0
950000,1,1.0,4.0,9.0
1208000,11,6.0,10.0,4.0
749000,5,4.0,10.0,1.0
1800000,5,2.0,3.0,4.0
1025000,1,1.0,4.0,0.0
2449000,3,2.0,4.0,0.0
659000,3,2.0,2.0,1.0
1499000,7,4.0,10.0,4.0
700000,3,1.0,4.0,0.0
235000,3,1.0,8.0,3.0
700000,2,1.0,4.0,3.0
4895000,4,4.0,1.0,2.0
2350000,4,2.0,4.0,0.0
456000,1,1.0,8.0,0.0
1190000,5,4.0,2.0,4.0
5350000,3,4.0,4.0,0.0
335000,2,1.0,10.0,3.0
628000,3,2.0,6.0,0.0
710000,2,2.0,11.0,1.0
790000,4,2.0,3.0,1.0
1300000,3,2.0,3.0,1.0
800000,2,1.0,4.0,3.0
699000,3,2.0,3.0,1.0
1750000,1,1.0,4.0,0.0
416000,3,1.0,8.0,3.0
225000,1,1.0,9.0,6.0
499000,1,1.0,6.0,3.0
425000,3,1.0,4.0,3.0
220000,1,1.0,10.0,3.0
140000,3,1.0,7.0,3.0
790000,4,2.0,3.0,1.0
2400000,2,2.0,4.0,0.0
5995000,3,2.0,4.0,3.0
988888,5,3.0,3.0,4.0
369000,3,1.0,4.0,3.0
2850000,15,7.0,3.0,4.0
5799000,3,4.0,19.0,0.0
229000,3,1.0,6.0,3.0
44500000,5,6.0,4.0,3.0
235000,1,1.0,8.0,3.0
3500000,3,2.0,6.0,0.0
1288000,3,2.0,4.0,1.0
875000,1,1.0,4.0,3.0
1099000,6,5.0,2.0,4.0
1795000,2,2.0,6.0,9.0
579000,3,2.0,10.0,2.0
868000,3,2.0,10.0,1.0
699900,5,1.0,10.0,1.0
559900,3,2.0,10.0,1.0
650000,3,1.0,4.0,3.0
209000,1,1.0,7.0,0.0
1695000,3,2.0,0.0,3.0
570000,3,2.0,11.0,1.0
419800,2,1.0,8.0,3.0
1875000,3,2.0,4.0,6.0
5900000,3,3.0,4.0,0.0
4000000,32,12.0,1.0,4.0
1450000,2,2.0,4.0,0.0
975000,7,4.0,11.0,4.0
210000,3,1.0,8.0,3.0
310000,1,1.0,7.0,3.0
8575000,6,6.0,1.0,2.0
1895000,5,4.0,3.0,4.0
10500000,5,6.0,1.0,3.0
2990000,3,2.0,4.0,0.0
440000,2,1.0,6.0,3.0
650000,3,,10.0,7.0
600000,2,2.0,6.0,1.0
1895000,5,4.0,3.0,4.0
160000,3,1.0,8.0,3.0
3500000,30,20.0,3.0,4.0
599900,3,2.0,11.0,1.0
2499000,7,4.0,3.0,4.0
1850000,7,3.0,3.0,4.0
888000,3,2.0,6.0,0.0
500000,3,,11.0,4.0
1995000,1,2.0,4.0,0.0
495000,2,3.0,2.0,6.0
599000,3,2.0,11.0,1.0
178000,3,1.0,10.0,3.0
279900,1,1.0,7.0,3.0
9000000,3,,3.0,1.0
119000,3,1.0,8.0,3.0
935000,2,2.0,4.0,3.0
750000,3,2.0,1.0,9.0
318000,3,1.0,4.0,3.0
3399000,7,,10.0,1.0
528000,2,2.0,10.0,2.0
7800000,7,8.0,1.0,2.0
199888,1,1.0,8.0,3.0
5950000,6,5.0,1.0,4.0
315000,2,1.0,7.0,3.0
119000,3,1.0,8.0,3.0
899000,1,1.0,4.0,3.0
2050000,4,2.0,3.0,4.0
615000,2,1.0,10.0,0.0
178000,3,1.0,10.0,3.0
279900,1,1.0,7.0,3.0
385000,3,1.0,4.0,3.0
209000,1,1.0,9.0,0.0
259000,3,1.0,8.0,3.0
695000,1,1.0,4.0,3.0
1980000,3,3.0,3.0,4.0
1950000,2,2.0,4.0,3.0
1595000,4,2.0,11.0,9.0
919000,6,3.0,11.0,4.0
285000,3,,3.0,1.0
499000,3,2.0,7.0,3.0
359000,2,1.0,4.0,3.0
771770,2,2.0,8.0,0.0
3550000,3,2.0,4.0,0.0
9750000,8,7.0,1.0,2.0
4395000,6,4.0,4.0,3.0
695000,1,2.0,4.0,3.0
1398000,4,2.0,10.0,4.0
1950000,2,2.0,4.0,3.0
285000,3,,3.0,1.0
1595000,4,2.0,11.0,9.0
645000,3,1.0,4.0,0.0
859000,6,3.0,11.0,4.0
771770,2,2.0,8.0,0.0
19500000,5,7.0,1.0,1.0
1250000,2,2.0,4.0,0.0
449000,2,1.0,8.0,3.0
7990000,5,4.0,1.0,0.0
3950000,2,2.0,0.0,3.0
1399000,4,4.0,3.0,4.0
7750000,3,3.0,0.0,0.0
1049000,4,3.0,7.0,3.0
995000,4,3.0,11.0,1.0
3195000,3,3.0,4.0,3.0
360000,2,2.0,8.0,3.0
750000,3,2.0,1.0,3.0
18000000,6,6.0,4.0,3.0
300000,1,1.0,6.0,3.0
675888,3,1.0,2.0,1.0
4400000,3,,3.0,2.0
215000,1,1.0,8.0,3.0
7990000,5,4.0,1.0,0.0
250000,3,1.0,6.0,0.0
2749000,3,6.0,3.0,4.0
860000,3,2.0,3.0,2.0
1195000,1,1.0,4.0,0.0
825000,3,2.0,10.0,1.0
295000,2,1.0,15.0,3.0
999000,1,2.0,4.0,9.0
599000,1,1.0,4.0,0.0
860000,3,2.0,3.0,2.0
1195000,1,1.0,4.0,0.0
1169900,6,4.0,10.0,4.0
2795000,6,6.0,3.0,1.0
6250000,4,2.0,1.0,1.0
2099000,3,6.0,3.0,4.0
339000,1,1.0,8.0,3.0
255000,1,1.0,8.0,3.0
140000,3,1.0,8.0,3.0
240000,3,1.0,8.0,3.0
1775000,2,2.0,4.0,3.0
1195000,2,2.0,4.0,3.0
699000,3,2.0,11.0,1.0
4150000,2,2.0,4.0,3.0
1398000,9,6.0,3.0,4.0
299000,3,1.0,8.0,3.0
500000,3,1.0,4.0,3.0
450888,1,1.0,8.0,0.0
298000,1,1.0,6.0,3.0
230000,1,1.0,3.0,3.0
748000,2,2.0,8.0,0.0
15500000,4,6.0,1.0,3.0
6850000,4,4.0,1.0,2.0
735000,3,2.0,11.0,1.0
229999,1,1.0,8.0,3.0
100000,3,1.0,8.0,9.0
385000,1,1.0,4.0,3.0
458000,2,1.0,8.0,3.0
3750000,2,2.0,4.0,3.0
3100000,2,2.0,4.0,3.0
595000,3,1.0,1.0,3.0
470000,2,1.0,8.0,3.0
399999,2,1.0,2.0,1.0
599000,4,2.0,11.0,1.0
18950000,4,4.0,4.0,0.0
2300000,2,2.0,4.0,0.0
420000,1,1.0,4.0,3.0
1459000,5,4.0,2.0,4.0
1150000,2,2.0,4.0,9.0
299000,2,1.0,8.0,9.0
499000,1,1.0,1.0,3.0
510000,2,2.0,11.0,0.0
825000,2,2.0,4.0,0.0
1150000,3,2.0,11.0,1.0
6895000,2,2.0,4.0,0.0
165000,1,1.0,7.0,3.0
874900,3,4.0,2.0,1.0
1499999,8,6.0,3.0,4.0
495000,2,2.0,6.0,9.0
245000,1,1.0,7.0,3.0
565000,1,1.0,6.0,0.0
1950000,3,2.0,4.0,3.0
699000,2,3.0,3.0,4.0
1200000,1,1.0,4.0,3.0
1425000,5,4.0,10.0,1.0
1595000,9,6.0,3.0,4.0
1495000,3,6.0,3.0,4.0
2375000,4,4.0,3.0,4.0
1425000,5,4.0,10.0,1.0
1248000,4,2.0,4.0,1.0
1499999,8,6.0,3.0,4.0
495000,2,2.0,6.0,9.0
565000,1,1.0,6.0,0.0
165000,1,1.0,7.0,3.0
399000,1,1.0,4.0,3.0
4895000,4,2.0,4.0,3.0
12500000,5,,4.0,3.0
475000,3,1.0,4.0,3.0
11175000,4,6.0,4.0,3.0
1295000,1,1.0,4.0,9.0
825000,2,2.0,4.0,3.0
1849000,6,3.0,3.0,4.0
699000,1,1.0,4.0,3.0
420000,1,1.0,4.0,9.0
320000,2,1.0,7.0,0.0
525000,1,1.0,4.0,3.0
1100000,3,,10.0,7.0
650000,2,2.0,4.0,3.0
1650000,1,1.0,4.0,3.0
1425000,2,2.0,4.0,3.0
418000,1,1.0,8.0,0.0
1399000,8,6.0,3.0,4.0
339000,2,1.0,2.0,1.0
599900,6,4.0,2.0,9.0
400000,1,1.0,8.0,3.0
699000,3,1.0,10.0,1.0
1325000,2,2.0,4.0,0.0
1750000,6,3.0,3.0,0.0
2100000,3,3.0,3.0,4.0
205900,1,1.0,7.0,3.0
265000,1,1.0,6.0,3.0
169999,1,1.0,8.0,3.0
775000,3,1.0,11.0,1.0
685000,4,2.0,2.0,1.0
699000,1,1.0,4.0,3.0
420000,1,1.0,4.0,9.0
1245000,7,6.0,10.0,4.0
795000,1,1.0,4.0,3.0
445000,3,1.0,8.0,0.0
399000,2,1.0,6.0,3.0
1990000,6,5.0,10.0,4.0
529000,2,1.0,4.0,3.0
7500000,6,6.0,4.0,3.0
595000,1,1.0,4.0,3.0
525000,3,2.0,6.0,3.0
479000,2,1.0,6.0,3.0
4995000,4,4.0,1.0,3.0
460000,2,1.0,4.0,3.0
1200000,4,2.0,10.0,1.0
5950000,2,2.0,4.0,0.0
599000,1,1.0,4.0,0.0
350000,3,1.0,4.0,3.0
420000,1,1.0,6.0,0.0
2400000,3,,3.0,6.0
2199000,2,2.0,4.0,3.0
595000,1,1.0,4.0,3.0
249000,2,1.0,6.0,3.0
11000000,4,4.0,1.0,0.0
585000,1,1.0,4.0,3.0
1180000,8,4.0,11.0,4.0
115000,3,1.0,7.0,3.0
779000,1,1.0,4.0,0.0
1850000,12,7.0,3.0,4.0
9975000,3,3.0,0.0,0.0
925000,3,2.0,10.0,2.0
360000,1,1.0,4.0,9.0
685000,4,2.0,2.0,1.0
2750000,2,2.0,4.0,3.0
1450000,4,2.0,4.0,3.0
3400000,5,4.0,1.0,2.0
329000,2,1.0,8.0,3.0
699000,3,2.0,2.0,1.0
1075000,7,3.0,3.0,4.0
790000,4,3.0,11.0,4.0
2199000,2,2.0,4.0,3.0
11000000,4,4.0,1.0,0.0
585000,1,1.0,4.0,3.0
7750000,5,6.0,6.0,0.0
19995000,6,8.0,1.0,2.0
3375000,3,3.0,4.0,3.0
1175000,3,,3.0,1.0
3150000,4,3.0,1.0,3.0
15000000,4,6.0,1.0,3.0
3150000,4,4.0,4.0,3.0
825000,2,1.0,10.0,9.0
899000,2,2.0,3.0,1.0
795000,1,1.0,4.0,0.0
275000,1,1.0,6.0,3.0
775000,6,2.0,11.0,4.0
2150000,2,2.0,4.0,1.0
899000,3,1.0,10.0,1.0
699000,5,4.0,11.0,1.0
904000,4,3.0,10.0,4.0
669000,3,1.0,10.0,1.0
279000,1,1.0,8.0,3.0
330000,1,1.0,8.0,3.0
1175000,3,,3.0,1.0
399000,3,1.0,4.0,3.0
740000,2,1.0,4.0,3.0
590000,5,3.0,10.0,1.0
775000,6,2.0,11.0,4.0
1250000,3,2.0,3.0,1.0
975000,2,2.0,4.0,3.0
849000,3,2.0,4.0,0.0
1699000,3,2.0,3.0,1.0
1195000,2,2.0,4.0,3.0
190000,3,1.0,8.0,3.0
405000,3,1.0,4.0,3.0
169500,1,1.0,7.0,3.0
738280,3,,10.0,1.0
950000,5,2.0,3.0,4.0
800000,3,1.0,1.0,0.0
359000,2,1.0,6.0,0.0
1950000,2,3.0,4.0,3.0
999000,7,4.0,3.0,2.0
1950000,2,2.0,4.0,3.0
649000,1,1.0,4.0,0.0
1175000,4,2.0,8.0,0.0
799000,4,2.0,10.0,1.0
2950000,3,2.0,6.0,0.0
358000,3,1.0,8.0,0.0
189999,1,1.0,8.0,3.0
760000,1,1.0,4.0,0.0
675999,3,2.0,11.0,4.0
380000,3,1.0,6.0,0.0
380000,3,1.0,6.0,0.0
800000,3,1.0,1.0,0.0
379000,2,1.0,8.0,3.0
995000,2,2.0,4.0,3.0
649000,3,2.0,6.0,0.0
475000,1,1.0,6.0,0.0
450000,2,1.0,8.0,9.0
7250000,1,,1.0,2.0
1799000,11,6.0,3.0,4.0
1500000,8,5.0,11.0,1.0
3995000,3,4.0,0.0,0.0
2299000,7,6.0,1.0,2.0
210000,1,1.0,6.0,9.0
3200000,3,4.0,4.0,3.0
579000,3,2.0,8.0,3.0
1175000,3,,3.0,1.0
648888,2,2.0,8.0,0.0
989000,7,5.0,10.0,4.0
995000,1,1.0,4.0,3.0
154900,1,1.0,7.0,3.0
399000,1,1.0,6.0,0.0
589000,3,1.0,4.0,0.0
565000,2,2.0,2.0,9.0
760000,2,,2.0,2.0
3795000,3,3.0,4.0,0.0
199999,3,1.0,8.0,3.0
2500000,3,2.0,4.0,3.0
749999,3,2.0,3.0,1.0
1595000,2,2.0,4.0,3.0
258000,3,1.0,8.0,3.0
685000,3,2.0,2.0,1.0
599000,5,2.0,10.0,4.0
3250000,3,2.0,4.0,0.0
245000,1,1.0,9.0,0.0
729000,3,2.0,7.0,3.0
779000,3,2.0,11.0,4.0
1090000,3,3.0,6.0,0.0
365000,2,1.0,6.0,3.0
1099000,1,1.0,6.0,9.0
12495000,4,4.0,1.0,2.0
1990000,2,2.0,4.0,0.0
1200000,6,4.0,11.0,4.0
473000,2,1.0,6.0,3.0
2348000,3,4.0,4.0,3.0
25000000,5,6.0,4.0,0.0
995000,1,1.0,1.0,0.0
850000,8,3.0,3.0,6.0
2950000,4,4.0,3.0,2.0
133000,1,1.0,7.0,3.0
1548000,9,4.0,10.0,4.0
468000,3,1.0,4.0,6.0
850000,5,3.0,11.0,4.0
995000,6,3.0,4.0,4.0
2348000,3,4.0,4.0,3.0
1850000,3,2.0,4.0,3.0
25000000,5,6.0,4.0,0.0
2800000,2,1.0,4.0,1.0
4995000,3,2.0,4.0,0.0
398800,1,1.0,8.0,3.0
142500,3,1.0,8.0,3.0
2570000,5,2.0,3.0,1.0
225000,1,1.0,7.0,3.0
345000,1,1.0,8.0,3.0
875000,5,2.0,3.0,1.0
1188000,7,2.0,10.0,9.0
694000,2,1.0,6.0,3.0
495000,1,1.0,4.0,3.0
649000,1,1.0,4.0,3.0
659000,2,1.0,6.0,0.0
429000,2,1.0,6.0,3.0
959000,2,2.0,8.0,9.0
1299999,12,6.0,3.0,4.0
368000,3,1.0,8.0,0.0
758800,3,2.0,2.0,1.0
1795000,2,2.0,6.0,0.0
21500000,5,,1.0,0.0
1595000,5,3.0,10.0,4.0
6500000,7,5.0,1.0,2.0
1089000,4,3.0,10.0,4.0
735000,1,1.0,8.0,0.0
559900,2,1.0,10.0,9.0
350000,1,1.0,4.0,3.0
780000,3,3.0,10.0,0.0
173000,3,1.0,8.0,3.0
995000,4,2.0,2.0,1.0
775000,4,2.0,10.0,4.0
1649000,1,1.0,4.0,0.0
1290000,5,3.0,10.0,4.0
575000,3,1.0,11.0,1.0
1499000,7,6.0,10.0,1.0
800000,2,1.0,6.0,3.0
750000,1,1.0,1.0,3.0
1750000,2,2.0,6.0,0.0
2750000,2,2.0,4.0,0.0
698000,1,1.0,4.0,0.0
425000,1,1.0,4.0,3.0
26000000,5,6.0,4.0,0.0
3999999,2,2.0,4.0,0.0
2295000,3,3.0,4.0,0.0
689900,3,4.0,2.0,4.0
3850000,4,4.0,3.0,1.0
243000,2,1.0,7.0,3.0
1995000,4,2.0,4.0,3.0
250000,3,1.0,8.0,3.0
845000,4,2.0,10.0,1.0
915000,8,3.0,11.0,4.0
599888,1,1.0,10.0,0.0
325000,2,1.0,8.0,3.0
999000,4,2.0,3.0,2.0
688000,3,2.0,6.0,0.0
950000,3,2.0,11.0,1.0
249000,1,1.0,8.0,3.0
465000,1,1.0,4.0,3.0
2499000,7,8.0,3.0,4.0
409000,1,1.0,8.0,0.0
630000,2,2.0,8.0,0.0
2499000,7,8.0,3.0,4.0
874000,2,2.0,6.0,0.0
4995000,4,4.0,1.0,0.0
875000,2,2.0,4.0,3.0
975000,2,2.0,4.0,3.0
5975000,12,4.0,3.0,4.0
475000,3,1.0,4.0,3.0
975000,1,1.0,4.0,3.0
1548000,9,4.0,10.0,1.0
175000,1,1.0,8.0,3.0
3000000,1,2.0,6.0,0.0
2400000,1,2.0,4.0,0.0
14995000,5,,1.0,2.0
988000,4,4.0,10.0,1.0
299999,1,1.0,8.0,3.0
120000,2,1.0,7.0,3.0
1995000,3,2.0,4.0,0.0
1300000,3,,1.0,2.0
1400000,3,2.0,10.0,0.0
1080000,1,,6.0,0.0
1175000,3,,3.0,1.0
670000,1,1.0,4.0,3.0
75000,3,,4.0,7.0
1499000,5,4.0,10.0,1.0
1200000,4,2.0,2.0,1.0
3299000,5,3.0,3.0,4.0
2500000,7,4.0,1.0,4.0
799000,3,2.0,3.0,1.0
715000,4,2.0,11.0,1.0
925000,2,2.0,4.0,0.0
750000,5,3.0,11.0,4.0
2795000,2,2.0,0.0,0.0
1560000,5,2.0,3.0,4.0
4650000,3,3.0,1.0,3.0
1100000,8,3.0,11.0,4.0
780000,3,2.0,10.0,9.0
1199000,2,2.0,4.0,3.0
2850000,3,2.0,6.0,0.0
680000,3,,11.0,4.0
530000,1,1.0,4.0,3.0
595000,1,1.0,4.0,9.0
475000,2,1.0,8.0,3.0
2700000,16,8.0,3.0,4.0
900000,8,5.0,11.0,4.0
1049000,3,1.0,3.0,1.0
995000,7,5.0,10.0,4.0
245000,1,1.0,6.0,3.0
695000,2,2.0,6.0,0.0
436000,2,1.0,2.0,6.0
555000,2,1.0,10.0,0.0
1250000,11,6.0,10.0,4.0
4950000,2,2.0,4.0,3.0
928000,3,4.0,3.0,4.0
725000,3,2.0,10.0,1.0
938000,2,2.0,10.0,9.0
199000,1,1.0,6.0,3.0
854000,6,2.0,11.0,4.0
1439000,4,2.0,3.0,1.0
389000,1,1.0,4.0,6.0
475000,2,1.0,3.0,3.0
815000,2,2.0,6.0,0.0
474000,2,1.0,6.0,0.0
2350000,2,2.0,4.0,0.0
1325000,2,2.0,4.0,3.0
6600000,8,5.0,1.0,1.0
590000,2,1.0,6.0,3.0
695000,2,2.0,6.0,0.0
610000,1,1.0,4.0,0.0
1238000,3,2.0,10.0,9.0
789000,4,2.0,3.0,4.0
699888,3,2.0,2.0,6.0
854000,6,2.0,11.0,4.0
1299000,1,2.0,4.0,0.0
632000,4,2.0,2.0,1.0
499000,2,1.0,10.0,3.0
